帖子ID,帖子标题,股票吧代码,股票吧名称,用户ID,用户昵称,点击量,转发量,评论量,发布时间,最后更新时间,是否有图片,是否有视频
1594978363,那几支冒绿光的给我通通买进,zssh000001,上证指数吧,2.92402E+15,ezzzzzz,6,0,0,2025/9/4 11:50,2025/9/4 11:50,FALSE,FALSE
1594971072,2800那里还有缺口呢，不得补？早晚的事，明天来个大盘跌停让我开开眼,zssh000001,上证指数吧,5.17433E+15,娜娜永相随,12,0,1,2025/9/4 11:38,2025/9/4 11:50,FALSE,FALSE
1594817687,寒武纪大暴跌，贵州茅台重夺A股股王桂冠：年轻人终究还是年轻人,600519,贵州茅台吧,9.75931E+15,平凡小股民,1590,3,10,2025/9/4 10:05,2025/9/4 11:50,FALSE,FALSE
1594972512,世界气象组织预警：2025至2029年80%概率年年刷新最热纪录，1.5℃红线已破，极端天气正撕裂全球经济！,zssh000001,上证指数吧,1.0161E+15,晨间财经眼,87,0,2,2025/9/4 11:40,2025/9/4 11:50,FALSE,FALSE
1594661116,看空A股的外资来了！,cfhpl,财富号评论吧,4.2351E+15,A股卖鱼佬,1304,0,10,2025/9/4 6:20,2025/9/4 11:50,TRUE,FALSE
1594974307,仕净科技怎么了？求解各位大神？谢谢！,zssh000001,上证指数吧,6.05501E+15,股友8x5321138F,12,0,1,2025/9/4 11:43,2025/9/4 11:50,FALSE,FALSE
1594959991,跌到这里，我有点希望它加速补3702缺口，然后再快速收回3731上方就完美了$上,zssh000001,上证指数吧,6.49009E+15,淘股挖金,95,0,6,2025/9/4 11:26,2025/9/4 11:50,FALSE,FALSE
1593824314,最近两天风控优先，九月三日大事结束，散户必跑。那主力可怎么整呢？所以……这是日线,zssh000001,上证指数吧,6.92532E+15,空袭大哥Eagle_v5,1685,0,10,2025/9/2 17:28,2025/9/4 11:50,TRUE,FALSE
1594773133,今天如果还不跑，那就等着被深深地割一刀吧。。,zssh000001,上证指数吧,9.2744E+15,空方一号,546,2,18,2025/9/4 9:46,2025/9/4 11:50,FALSE,FALSE
1594978120,下午大盘跌停,zssh000001,上证指数吧,5.33101E+15,GDsun020,15,0,0,2025/9/4 11:50,2025/9/4 11:50,FALSE,FALSE
1594967524,要跌到3500点去,zssh000001,上证指数吧,9.06807E+15,顺势而为9,22,0,1,2025/9/4 11:33,2025/9/4 11:50,FALSE,FALSE
1594978099,天的牛市。,zssh000001,上证指数吧,9.80409E+15,铁算盘打得啪啪响,14,1,0,2025/9/4 11:50,2025/9/4 11:50,FALSE,FALSE
1594967223,三天时间，蚂蚁搬家小一年又白忙活了，还得倒贴,zssh000001,上证指数吧,2.73101E+15,股友ri90835121,28,0,2,2025/9/4 11:33,2025/9/4 11:50,FALSE,FALSE
1594961173,有没有可能降息前，大主力要点空间,zssh000001,上证指数吧,1.98738E+15,小钱包安,166,0,5,2025/9/4 11:27,2025/9/4 11:50,FALSE,FALSE
1594973702,这波到3400左右,zssh000001,上证指数吧,7.76336E+15,怒斥狗托,25,0,2,2025/9/4 11:42,2025/9/4 11:50,FALSE,FALSE
1594973131,马斯克放大招！特斯拉Robotaxi 2025年9月奥斯汀全民开跑，4.2美元打车要变天？,zssh000001,上证指数吧,1.0541E+15,资本逻辑说 ,131,1,0,2025/9/4 11:41,2025/9/4 11:50,FALSE,FALSE
1593783199,对于大盘，上证指数3888.6点肯定不是最高点，再说上证50指数10月8号那个高,zssh000001,上证指数吧,7.14943E+15,技术狂,266,0,4,2025/9/2 15:28,2025/9/4 11:50,FALSE,FALSE
1594978014,一根中长阴短期调整进入尾声！（上周说过本周有中阴的）浪形上以中证2000和寒王为,zssh000001,上证指数吧,6.51309E+15,霖海123,1,0,0,2025/9/4 11:50,2025/9/4 11:50,FALSE,FALSE
1594904538,我就想知道，下跌的原因找到了吗？找到原因就没事了,zssh000001,上证指数吧,5.89019E+15,回忆满满当当,1585,0,42,2025/9/4 10:50,2025/9/4 11:50,FALSE,FALSE
1594973702,这波到3400左右,zssh000001,上证指数吧,7.76336E+15,怒斥狗托,25,0,2,2025/9/4 11:42,2025/9/4 11:50,FALSE,FALSE
1594973131,马斯克放大招！特斯拉Robotaxi 2025年9月奥斯汀全民开跑，4.2美元打车要变天？,zssh000001,上证指数吧,1.0541E+15,资本逻辑说 ,133,1,0,2025/9/4 11:41,2025/9/4 11:50,FALSE,FALSE
1593783199,对于大盘，上证指数3888.6点肯定不是最高点，再说上证50指数10月8号那个高,zssh000001,上证指数吧,7.14943E+15,技术狂,266,0,4,2025/9/2 15:28,2025/9/4 11:50,FALSE,FALSE
1594978014,一根中长阴短期调整进入尾声！（上周说过本周有中阴的）浪形上以中证2000和寒王为,zssh000001,上证指数吧,6.51309E+15,霖海123,1,0,0,2025/9/4 11:50,2025/9/4 11:50,FALSE,FALSE
1594904538,我就想知道，下跌的原因找到了吗？找到原因就没事了,zssh000001,上证指数吧,5.89019E+15,回忆满满当当,1585,0,42,2025/9/4 10:50,2025/9/4 11:50,FALSE,FALSE
1594977958,这行情 果然一开始就猜中了。。速拉个股 后急速兑现资本出局。。。,zssh000001,上证指数吧,6.71035E+15,遛鸟不错啊,1,0,0,2025/9/4 11:50,2025/9/4 11:50,FALSE,FALSE
1594863541,$*ST新潮(SH600777)$纸数牛$上证指数(SH000001)$盛宴之后,600777,*ST新潮吧,9.82409E+15,豪赌永远与您同在,308,0,13,2025/9/4 10:28,2025/9/4 11:50,FALSE,FALSE
1594967382,上指破了3761，短线资金流出有点大，向下波段调整的形式出来了，先看3650点的,zssh000001,上证指数吧,2.34732E+15,每次有新招,37,0,2,2025/9/4 11:33,2025/9/4 11:50,FALSE,FALSE
1594950765,本日（9月4日）上证大盘指数考验突破十年高点平台阻力位即3731点了，最低探至上,zssh000001,上证指数吧,1.38709E+15,点津大人,1112,5,19,2025/9/4 11:20,2025/9/4 11:50,FALSE,FALSE
1594512626,今天大盘下跌是很正常的一个规律。双头u必跌，我都没有买。明天建仓。理智看盘。,zssh000001,上证指数吧,7.30213E+15,gkekjj,95,0,1,2025/9/3 15:09,2025/9/4 11:49,TRUE,FALSE
1594961132,本轮调整极限3500。,zssh000001,上证指数吧,9.36809E+15,泡股二十年,16,0,1,2025/9/4 11:27,2025/9/4 11:49,FALSE,FALSE
1594977835,放量下跌没人怕的吗,zssh000001,上证指数吧,5.97209E+15,默默做韭菜,5,0,0,2025/9/4 11:49,2025/9/4 11:49,FALSE,FALSE
1594977824,跌幅巨大，这里会不会形成双底?,zssh000001,上证指数吧,3.90855E+15,庄敬自强好运来,6,0,0,2025/9/4 11:49,2025/9/4 11:49,FALSE,FALSE
1594964410,我上周二周三就说过了：国家队出货非常明显，本轮行情见顶标志已经非常明显的了！,zssh000001,上证指数吧,6.2431E+15,晨曦壹号,89,0,2,2025/9/4 11:30,2025/9/4 11:49,FALSE,FALSE
1594887242,按原定操作计划在上证综指3700～3750点之间择机将总仓位由66.5%加至不超,zssh000001,上证指数吧,1.83309E+15,东方老山羊,61,0,3,2025/9/4 10:40,2025/9/4 11:49,FALSE,FALSE
1594977768,午评|彻底崩了！A股正式破位！牛市结束？,cfhpl,财富号评论吧,9.02838E+15,龙行天下虎L,272,0,0,2025/9/4 11:49,2025/9/4 11:49,TRUE,FALSE
1594977736,今天抛了 银行 现金流 可转债 一切etf,zssh000001,上证指数吧,5.5711E+15,捡破烂的财神,1,0,0,2025/9/4 11:49,2025/9/4 11:49,FALSE,FALSE
1594917107,我就想看看，能不能砸穿3700,zssh000001,上证指数吧,3.56935E+15,韭菜x钱多多,284,0,12,2025/9/4 10:56,2025/9/4 11:49,FALSE,FALSE
1594962251,最近市场挺割裂的，拿小票的几乎赚不到钱,2067,景兴纸业吧,7.45002E+15,炒股养家WE618XIN,1101,0,8,2025/9/4 11:28,2025/9/4 11:49,FALSE,FALSE
1594966397,下午会拉升至百分之1.5个点以上，甚至翻红！,zssh000001,上证指数吧,1.72725E+15,潮汕虎丰少,44,0,2,2025/9/4 11:32,2025/9/4 11:49,FALSE,FALSE
1594925141,半导体都涨到外太空了，真的会有人接吗？是不是有点假？,zssh000001,上证指数吧,8.45838E+15,套牢的股神,285,1,9,2025/9/4 11:01,2025/9/4 11:49,FALSE,FALSE
1594703456,波段调整开始，反弹后会下探3725,cfhpl,财富号评论吧,6.13248E+15,幸紫2,857,4,14,2025/9/4 9:00,2025/9/4 11:49,TRUE,FALSE
1594971270,美滋滋。高位开空单爽飞。,zssh000001,上证指数吧,7.01334E+15,股友0861Lr5623,82,0,1,2025/9/4 11:38,2025/9/4 11:49,TRUE,FALSE
1594953354,权重股在拼命砸盘，什么情况？,zssh000001,上证指数吧,7.11609E+15,敢作敢当的曹三仟,183,0,5,2025/9/4 11:22,2025/9/4 11:49,FALSE,FALSE
1594977569,要回踩250日线了,zssh000001,上证指数吧,5.13004E+15,睿智的潘婧昶,5,0,0,2025/9/4 11:49,2025/9/4 11:49,FALSE,FALSE
1594977527,要A杀了吗？,zssh000001,上证指数吧,4.98817E+15,安详的高逸凡,6,1,0,2025/9/4 11:49,2025/9/4 11:49,FALSE,FALSE
1594866919,耐心等待“爆发点”！可能是美联储降息后，中国降息跟上的“爆发点”；也可能是财政部,zssh000001,上证指数吧,3.01946E+15,财神六一路,393,0,4,2025/9/4 10:29,2025/9/4 11:49,FALSE,FALSE
1594977475,几亿空单空平获利颇丰！3700-3800之间高低进行切换！不宜看空天通股份涨停东,gzqh,股指期货吧,9.40439E+15,游资江湖,2,0,0,2025/9/4 11:49,2025/9/4 11:49,FALSE,FALSE
1594977468,牛市到头啦，又该回到解放前了,zssh000001,上证指数吧,6.35536E+15,孤独战士,1,0,0,2025/9/4 11:49,2025/9/4 11:49,FALSE,FALSE
1594949764,现在国家队不出利好不来护盘了,zssh000001,上证指数吧,7.10631E+15,股友85W7a25508,435,0,8,2025/9/4 11:19,2025/9/4 11:49,FALSE,FALSE
1594891870,今天自己的个股和大盘共振了！下午能不能给我拉回来？无语……,zssh000001,上证指数吧,3.01946E+15,财神六一路,106,0,2,2025/9/4 10:42,2025/9/4 11:49,FALSE,FALSE
1594977433,以为这是底，还在创新低。,zssh000001,上证指数吧,9.61309E+15,生动的章傲炳,10,0,0,2025/9/4 11:49,2025/9/4 11:49,FALSE,FALSE
1594971608,这三根大阴线一下就把股市刚起来的希望完全打回去了。这是人为的，害怕股市涨起来，影,zssh000001,上证指数吧,8.30007E+15,股友NlsXKg,35,0,1,2025/9/4 11:39,2025/9/4 11:49,FALSE,FALSE
1594818659,主板3787收不回去，会朝着3742去，在这个位置可以博反弹。,zssh000001,上证指数吧,4.56005E+15,韭皇DX,145,0,6,2025/9/4 10:05,2025/9/4 11:49,FALSE,FALSE
1591873532,银行股大涨时双创不涨或下跌，双创大涨时银行下跌，北证50与双创涨跌也不同步，低估,zssh000001,上证指数吧,1.83309E+15,东方老山羊,243,2,11,2025/8/29 11:13,2025/9/4 11:49,FALSE,FALSE
1594977381,去是,zssh000001,上证指数吧,1.84608E+15,二百伍,8,0,0,2025/9/4 11:49,2025/9/4 11:49,FALSE,FALSE
1594685913,宇树科技IPO定档，受益A股有谁？,zssh000001,上证指数吧,3.62636E+15,水木研报,17616,26,40,2025/9/4 7:02,2025/9/4 11:48,TRUE,FALSE
1594977307,这是牛市吗。还是说牛破了,zssh000001,上证指数吧,8.45206E+15,小白闯股市888,4,0,0,2025/9/4 11:48,2025/9/4 11:48,FALSE,FALSE
1594977297,在市场一旦想做长线自己铁定赔的底掉,zssh000001,上证指数吧,7.32738E+15,股友36600e09L0,4,0,0,2025/9/4 11:48,2025/9/4 11:48,FALSE,FALSE
1594970518,估计直接干到3600。,zssh000001,上证指数吧,5.83138E+15,铁嘴儿,19,0,1,2025/9/4 11:37,2025/9/4 11:48,FALSE,FALSE
1591075247,山雨欲来,zssh000001,上证指数吧,9.38931E+15,依然小散,110,0,6,2025/8/28 11:16,2025/9/4 11:48,FALSE,FALSE
1594977244,六十天线寻支撑,zssh000001,上证指数吧,2.16811E+15,清晨A牛,4,0,0,2025/9/4 11:48,2025/9/4 11:48,FALSE,FALSE
1592317736,股友们永远要懂牛市一不小心会亏得更多所以要理性不要追求利益最大，今年翻倍的建议先,zssh000001,上证指数吧,3.29009E+15,竹兰梅菊,385,0,8,2025/8/30 0:56,2025/9/4 11:48,FALSE,FALSE
1594970163,开盘回2万多，收盘亏4000。。24000就这么没了,zssh000001,上证指数吧,1.5781E+15,悟道中2025,35,0,1,2025/9/4 11:36,2025/9/4 11:48,FALSE,FALSE
1594636608,尾盘买入的是用来明天砸盘的筹码,zssh000001,上证指数吧,1.73902E+15,千年韭黄,119,0,4,2025/9/3 21:41,2025/9/4 11:48,FALSE,FALSE
1594977214,统统给我趴下，我要去3040补缺口,zssh000001,上证指数吧,1.69336E+15,股友31506R1r78,1,0,0,2025/9/4 11:48,2025/9/4 11:48,FALSE,FALSE
1594863968,恒生科技值得信赖,zshkhstech,恒生科技指数吧,9.25531E+15,恒生科技玩家老王,719,0,5,2025/9/4 10:28,2025/9/4 11:48,FALSE,FALSE
1593690130,今天是倒车接人哈。,ufsgxcn00y,A50期指吧,6.93309E+15,趋势技术哥,3990,2,13,2025/9/2 14:04,2025/9/4 11:48,TRUE,FALSE
1594977165,去掉银行拉的今天实际点数跌100个点,zssh000001,上证指数吧,8.57637E+15,牛啊yyds,3,0,0,2025/9/4 11:48,2025/9/4 11:48,FALSE,FALSE
1594968681,估计调到3650,zssh000001,上证指数吧,1.7561E+15,绝对不能业绩好的,22,0,2,2025/9/4 11:34,2025/9/4 11:48,FALSE,FALSE
1594964187,搞不好要到3580～3600区间去了，哪来的牛，吃多了拉稀了，缓缓再说吧，亏的散,zssh000001,上证指数吧,9.44231E+15,A勇敢者的游戏,41,0,2,2025/9/4 11:29,2025/9/4 11:48,FALSE,FALSE
1594945391,下午V起来收锤子线就还有希望，加油,zssh000001,上证指数吧,3.17539E+15,大A挺起脊梁骨,666,12,24,2025/9/4 11:16,2025/9/4 11:48,FALSE,FALSE
1594950292,加油证券，全仓买进证券，证券千载难逢的加仓机会,bk0473,证券吧,5.49703E+15,股市吹哨人A,44,0,2,2025/9/4 11:20,2025/9/4 11:48,FALSE,FALSE
1594977088,旅游消费集体爆发！9月2号提醒大盘阶段性见顶，资金轮动方向文章中排序靠前首选是-,bk0485,旅游酒店吧,6.35047E+15,八方来财君子,2,0,0,2025/9/4 11:48,2025/9/4 11:48,FALSE,FALSE
1594970077,下跌才刚刚开始哦,zssh000001,上证指数吧,9.64336E+15,梦想照见现实,17,0,1,2025/9/4 11:36,2025/9/4 11:48,FALSE,FALSE
1594622372,9月3日卓翼科技为何大跌，一般散户投资者该如何操作？,2369,卓翼科技吧,7.39602E+15,股海小龙虾2008,1411,1,10,2025/9/3 20:45,2025/9/4 11:48,TRUE,FALSE
1594977056,这样跌到3500，大家直接套20个点,zssh000001,上证指数吧,7.00838E+15,坚持牛,9,0,0,2025/9/4 11:48,2025/9/4 11:48,FALSE,FALSE
1594958311,让你们相信牛市，还啥子慢牛，这波指数上涨散户赚钱了吗,zssh000001,上证指数吧,6.53911E+15,好运连连LY1211,80,0,3,2025/9/4 11:25,2025/9/4 11:48,FALSE,FALSE
1594977035,$上证指数(SH000001)$,zssh000001,上证指数吧,9.85809E+15,股友01Z6I06211,10,0,0,2025/9/4 11:48,2025/9/4 11:48,FALSE,FALSE
1594607227,50w实盘挑战一年做到300w（第34天）,zssh000001,上证指数吧,3.87701E+15,阿海滚雪球,3932,2,20,2025/9/3 19:43,2025/9/4 11:48,TRUE,FALSE
1594949787,中国已经是最安全的国家，制造业独一份，所以资金一定会来！牛市不会轻易结束,zssh000001,上证指数吧,7.10121E+15,小道使徒,128,0,5,2025/9/4 11:19,2025/9/4 11:48,FALSE,FALSE
1594896206,双峰出局。谷道前行08-2720:39·江苏年轻人的第一个股票账户，就来东方财富,zssh000001,上证指数吧,5.35811E+15,谷道前行,168,0,4,2025/9/4 10:45,2025/9/4 11:48,TRUE,FALSE
1590601774,自3040以来的第二波调整是否在今天开始（某级别的浪4）,zssh000001,上证指数吧,8.80101E+15,股道踏浪,5740,15,56,2025/8/27 16:15,2025/9/4 11:48,TRUE,FALSE
1594976974,我记得大家8月份都说9月3号会站上4000点，为什么4号了还没有到？,zssh000001,上证指数吧,1.5031E+15,商丘股王,4,0,0,2025/9/4 11:48,2025/9/4 11:48,FALSE,FALSE
1594502758,3800破掉就进入调整期，这是不变的真理！拭目以待,zssh000001,上证指数吧,2.02051E+15,徐满仓A,247,5,8,2025/9/3 15:01,2025/9/4 11:48,FALSE,FALSE
1594976952,散户好可怜，醒醒吧。远离这个的地方！,zssh000001,上证指数吧,9.66341E+15,明天会更好期待,2,0,0,2025/9/4 11:48,2025/9/4 11:48,FALSE,FALSE
1594809960,$上证指数(SH000001)$,zssh000001,上证指数吧,3.73138E+15,后来居上地小蚕豆,292,1,34,2025/9/4 10:02,2025/9/4 11:48,FALSE,FALSE
1594976900,小盘跌的受不了了，刚把他们拿来抄大票，又吃了碗大的,zssh000001,上证指数吧,9.45904E+15,股友92022G23e3,6,0,0,2025/9/4 11:48,2025/9/4 11:48,FALSE,FALSE
1594970180,今天收光头光脚大阴线明天探底回升,zssh000001,上证指数吧,3.75232E+15,专注一种模式,8,0,1,2025/9/4 11:36,2025/9/4 11:48,FALSE,FALSE
1594708566,是的 //@k线独立师 :图片评论,zssh000001,上证指数吧,1.5511E+15,k线独立师,55,0,3,2025/9/4 9:14,2025/9/4 11:48,FALSE,FALSE
1594971492,科创50我准备分批加仓了 //@k线独立师 :是的//@k线独立师:图片评论,zssh000001,上证指数吧,1.5511E+15,k线独立师,29,0,1,2025/9/4 11:38,2025/9/4 11:47,FALSE,FALSE
1561226528,★绩优高成涨、超低估、电池负极龙头001301尚太科技，24~27年业绩：24年,zssh000001,上证指数吧,6.80711E+15,亿股轩,1527,0,2,2025/6/17 20:24,2025/9/4 11:47,TRUE,FALSE
1594976824,疯牛终于结束了我需要冷静冷静,zssh000001,上证指数吧,4.24728E+15,小牛0826,6,0,0,2025/9/4 11:47,2025/9/4 11:47,FALSE,FALSE
1594976781,更加坚信纳指etf,zssh000001,上证指数吧,9.1721E+15,红喜1906,4,0,0,2025/9/4 11:47,2025/9/4 11:47,FALSE,FALSE
1594970586,今天大盘掉那么多反而还没有昨天亏得多，这是为什么,zssh000001,上证指数吧,1.7591E+15,趋势看法必然重要,35,0,2,2025/9/4 11:37,2025/9/4 11:47,FALSE,FALSE
1594954965,确实需要回调了，估计3500见点了。,zssh000001,上证指数吧,1.56432E+15,WYD白菜,51,0,3,2025/9/4 11:23,2025/9/4 11:47,FALSE,FALSE
1594695641,聊一聊,zssh000001,上证指数吧,5.04035E+15,包容快乐开心,1435,4,32,2025/9/4 8:19,2025/9/4 11:47,FALSE,FALSE
1594881609,昨天尾盘买入的纳指ETF，港股创新药ETF，香港证券ETF，今天集合竟价全清仓了,sh513780,港股创新药50ETF吧,6.69213E+15,天逸A,1459,0,24,2025/9/4 10:37,2025/9/4 11:47,TRUE,FALSE
1589316792,这一轮牛市，如其说是对科技的信仰，不如说是对民族复兴的确信！,688256,寒武纪-U吧,8.59309E+15,一招闯江湖,23280,47,370,2025/8/26 9:20,2025/9/4 11:47,TRUE,FALSE
1594976707,上证指数调整，至少下跌到3530点附近,zssh000001,上证指数吧,6.37138E+15,风度儒雅的星阑5,8,0,0,2025/9/4 11:47,2025/9/4 11:47,FALSE,FALSE
1594969501,都在指望下午反转，但主力偏不！,zssh000001,上证指数吧,5.59032E+15,堆金积玉地韦小宝,27,0,1,2025/9/4 11:35,2025/9/4 11:47,FALSE,FALSE
1594965490,倒车接人的那波人呢,zssh000001,上证指数吧,6.45602E+15,股友r07077U655,66,0,4,2025/9/4 11:31,2025/9/4 11:47,FALSE,FALSE
1594549738,指数3800了我的股票还在3000回调可怎么办,zssh000001,上证指数吧,9.19832E+15,佛系玩家666,213,0,7,2025/9/3 16:20,2025/9/4 11:47,FALSE,FALSE
1594965814,说好的牛呢？,zssh000001,上证指数吧,7.84424E+15,小石頭888,22,0,2,2025/9/4 11:31,2025/9/4 11:47,FALSE,FALSE
1594976642,主力你真不怕我得跌停板战法吗冒绿光的通通买进,zssh000001,上证指数吧,6.12334E+15,股友FFzdoN,9,0,0,2025/9/4 11:47,2025/9/4 11:47,FALSE,FALSE
1594970587,上个月的利润，这个月才四天就全都跌没了，明天再跌就要亏本金了。,zssh000001,上证指数吧,6.54409E+15,龙魂之殇,22,0,1,2025/9/4 11:37,2025/9/4 11:47,FALSE,FALSE
1594909059,这就是专家的正常调整,zssh000001,上证指数吧,6.34106E+15,标志性K线,89,0,3,2025/9/4 10:52,2025/9/4 11:47,FALSE,FALSE
1594628918,823家上涨，仅0.4560万家下跌,zssh000001,上证指数吧,9.9274E+15,人的贪欲与恐惧,83,0,1,2025/9/3 21:11,2025/9/4 11:47,FALSE,FALSE
1594976609,廉颇老矣，尚能饭否？,zssh000001,上证指数吧,5.70539E+15,遥遥令仙,4,0,0,2025/9/4 11:47,2025/9/4 11:47,FALSE,FALSE
1594976601,不管多大的风浪，不管多么好的股市，xx股民，已经销户了，不管你，想的震天，还是股,zssh000001,上证指数吧,4.03051E+15,不下一凡天之路,1,0,0,2025/9/4 11:47,2025/9/4 11:47,FALSE,FALSE
